material_id,composition,E_g
mp-35388,Li2 Sm2 Se4,1.5106
mp-555090,Li4 B4 S16 Cl16 O48,4.6226
mp-862492,Li1 Er1 Tl2,0.0
mp-705291,Li4 Cr4 P8 O28,2.8553
mp-1235297,Sr2 Li1 Cu1 Br1 O2,0.0
mp-761549,Li2 Mn2 P2 O8,3.3281000000000005
mp-1035090,Li1 Mg14 B1 O16,3.8428999999999993
mp-758242,Li2 P6 W4 O24,0.0
mp-559627,Li2 P6 Pb2 O18,4.7126
mp-585261,Li1 Mo4 P4 O22,0.2198999999999998
mp-977298,Li4 Be4 H12,4.1609
mp-1236434,Sr4 Li1 Mn2 Cu3 S4 O4,0.3556999999999997
mp-1096693,Li1 Sb1 Au2,1.0113000000000003
mp-1172967,Li2 Ni4 O8,0.0
mp-781014,Li4 V4 P8 H4 O32,1.0829
mp-759688,Li4 Co8 O4 F12,1.8332
mp-1211153,Li2 Dy2 S4 O16,5.7301
mp-1235119,Li1 Co1 Pt3 O6,0.1200999999999998
mp-973748,Li1 In3,0.0
mp-1176585,Na10 Li2 Fe4 P4 C4 O28,3.5469
mp-761206,Li1 Fe8 B8 O24,1.7294999999999998
mp-1031116,Li1 Mg6 B1 O7,1.1802
mp-1176579,Li4 Sb4 S4,0.4002000000000003
mp-773112,Li3 Mn3 S6 O24,0.2455
mp-880318,Li2 Cu4 C4 O14,0.0
mp-831055,Li4 Cr4 P8 O28,0.7164000000000001
mp-767304,Li2 Mn4 F12,0.0
mp-1019782,K8 Li4 B4 P8 O32,5.3944
mp-26613,Li4 Fe4 P8 O28,1.9077
mp-1239055,Li4 H8 Br4 O20,2.1962
mp-1233014,Li1 Fe8 O12,1.1315
mp-1222581,Li1 Co4 O5,0.0
mp-1206725,Li1 Al1 Pd1,0.0
mp-1236002,Ba2 Li1 Tm1 Cu3 O7,0.0
mp-1176789,Li4 Cr4 P4 O16,2.9788999999999994
mp-867807,Li1 Y1 Tl2,0.0
mp-1025455,Li2 Nb4 O2,0.0
mp-17241,Rb4 Li2 Fe2 C12 N12,0.2335999999999998
mp-709885,Rb16 Li4 H12 S16 O64,4.0899
mp-1235698,Li1 O8,0.0
mp-1176731,Li2 Fe4 F10,4.1688
mp-697764,Li4 Fe4 P8 O28,2.1803
mp-25983,Li12 Mo12 O96 P24,2.986
mp-697263,Li2 As2 H4 O2 F12,4.1762
mp-1187087,Sr2 Li1 Cd1,0.0
mp-705007,Li4 Mo4 P16 O48,3.8685
mp-761230,Li4 Fe8 B8 O24,1.2207
mp-1176598,Li4 Mn4 Sn4 O16,0.7601000000000004
mp-1222279,Li1 Ho1 S2,0.3231000000000001
mp-1026819,Ba1 Li1 Mg14,0.0
mp-1235120,Ba2 Li1 Eu1 Cu4 O8,0.0
mp-754600,Li2 Cr2 Fe2 O8,0.169
mp-759653,Li4 Bi8 P4 O24,3.094
mp-1196213,Li8 Nb8 O24,3.1296
mp-771939,Li2 Ti4 Ni2 P4 O20,0.0046999999999997
mp-29868,Li1 Au1 C2,1.5321
mp-1026633,Li1 Mg14 Ti1,0.0
mp-705376,Li2 Fe10 P16 O56,2.0067
mp-761193,Li2 Cu8 P6 O24,0.0
mp-585400,Li6 Fe6 P6 O24,2.4496
mp-655057,Li4 Al4 Si4 H8 O20,3.0209
mp-1020108,Li2 Ca2 Mg2 Si2 N6,2.8374
mp-1045384,Li2 Ti4 S8,0.0
mp-753935,Li2 Ni2 Sn2 O8,0.3084999999999995
mp-772242,Li4 V4 P4 O20,2.8149
mp-758179,Li2 Cu4 P2 O8,0.5
mp-545712,Li1 U1 O3,0.4172000000000002
mp-759492,Li8 Mn8 F24,0.0
mp-1019724,Li4 Eu4 O8,0.0
mp-756353,Li1 Fe3 O2 F6,2.0151
mp-557104,Li4 Al4 B8 O20,5.1361
mp-780617,Li4 Mn8 B8 O24,0.0
mp-973818,Li1 Ho1 O3,0.0
mp-1185347,Li1 Dy2 Ga1,0.0
mp-775266,Li4 Cr4 P16 O48,2.7593
mp-883780,Li3 Mn6 P6 O24,0.0
mp-1235357,Li1 P4 Br12 O4,0.4204
mp-1666995,Li2 Mn4 P4 O16,0.0
mp-849720,Li2 Fe8 B8 O24,1.6524
mp-684497,Li4 Bi4 P16 O48,4.6458
mp-6011,Ba16 Li4 Mo8 N28,1.5654
mp-861542,Li4 Fe4 Si4 O16,1.9897000000000005
mp-753151,Li2 V2 Co2 O8,1.9367
mp-772639,Na10 Li2 Mn4 P4 C4 O28,3.3086
mp-755956,Li2 Ni6 O8,0.0
mp-1639002,Li2 Co6 O4 F12,0.4185
mp-759613,Li4 Mn8 O4 F12,1.8555
mp-862841,Li1 Pm2 Os1,0.0
mp-559052,Li2 Nb6 Bi8 O28,2.7406
mp-756840,Li4 Co4 B4 O12,2.6172999999999997
mp-1287495,Li4 Ni4 O8,0.0
mp-757590,Li8 Sn8 P8 O32,3.4943
mp-1235941,Li1 Ti1 O2,0.0
mp-555002,Li4 Er8 S8 O32 F12,6.0868
mp-1185405,Li1 Lu2 Re1,0.0
mp-754849,Li1 V4 O5 F7,0.8641
mp-763567,Li4 V4 C8 O24,2.1901
mp-673024,Li2 Sn8 P6 O24,3.7885
mp-769589,Li2 V6 Cr2 O16,1.1787
mp-977440,Li1 Ti1 Pt2,0.0
mp-758246,Li4 V4 P8 O28,1.9258
mp-758681,Li4 Cr4 P4 O16 F4,1.8169
mp-1026837,Li1 La1 Mg14,0.0
mp-1235974,Rb1 Li1 Cu2 H3 S2 O10,0.2804999999999999
mp-26941,Li4 Mn4 P4 O16,3.4374
mp-1021286,Sr2 Li2 Mg12,0.0
mp-762820,Li2 V4 Si4 O16,0.8675999999999999
mp-758479,Li4 P8 W4 O32,0.8969
mp-1113900,Na2 Li1 Sc1 F6,6.059800000000001
mp-1210992,Li2 Sm2 S4 O16,5.4634
mp-759049,Li1 Mn3 O4 F2,0.3506
mp-1235147,Sr2 Li1 Ti6 N2 O11,0.0
mp-10182,Li1 Zn1 P1,1.3386
mp-1235045,Li1 Cu6 O1 F11,0.0
mp-1097447,Li1 Be2 Rh1,0.3769999999999998
mp-1210869,Li2 Ga2 P2 O8 F2,4.2706
mp-759077,Li4 Mn4 P8 O28,0.0
mp-1211241,Li4 Nd24 B12 O56,4.4113
mp-1235750,Li1 Mn1 V1 P2 H2 O10,0.2468000000000001
mp-1038038,Li1 Mg30 Mn1 O32,1.5303000000000004
mp-867139,Li1 Er2 Tc1,0.0
mp-759891,Li4 V4 Cr4 P8 H8 O40,1.2541999999999998
mp-1096089,Li1 Ta1 Pt2,0.3626999999999998
mp-1176538,Li2 V2 F8,2.2105
mp-763149,Li4 Mn4 F12,2.9855
mp-1031129,Li1 Mg6 C1 O8,0.0
mp-757962,Li6 Co6 P6 O24,2.6455
mp-775175,Li2 V2 Fe2 O8,0.8479000000000001
mp-774251,Li4 Fe4 P4 O16,3.3545
mp-16947,Li6 Al6 Ge6 O24,3.1826
mp-1245526,Li2 Ru2 N4,0.0
mp-865658,Li4 Pr4 Ge8,0.0
mp-1079607,Li2 La2 Sn4,0.0
mp-769601,Li4 V4 S4 O16 F12,1.3764
mp-768198,Li2 Ce2 P2 C2 O14,1.6015
mp-754889,Li2 Mn4 B4 O12,0.0178
mp-1401640,Li1 Ni3 O1 F5,0.2993000000000001
mp-769073,Na2 Li1 Ti3 Al1 P6 O24,2.3310000000000004
mp-1093560,Li1 Y1 Pd2,1.1215000000000002
mp-1178457,Cs4 Li4 S4 O16,4.1019000000000005
mp-1191737,Li12 Al12,0.0
mp-1520090,Li1 La1 Fe4 O12,0.0
mp-553988,Cs4 Li2 F6,5.659000000000001
mp-1095909,Li1 Ta2 Re1,0.0
mp-756109,Li4 Fe4 F12,3.3048
mp-753743,Li4 Mn4 O4 F8,1.8143
mp-934,Li1 Tl1,0.0
mp-861915,Li1 Dy2 Ir1,0.0
mp-1013917,Li2 Mn6 P6 O26,0.0
mp-34993,Li12 Al12 O24,4.5039
mp-29508,Li8 Mo24 O72,0.2172999999999998
mp-1211137,Li2 Nd2 W4 O16,3.6841
mp-1097506,Li1 Cd1 In2,0.1023999999999998
mp-1235210,Ba6 Li1 Nb2 Ir1 Cl2 O12,1.6881999999999997
mp-1235402,Ba1 Li1 Ti2 Bi2 O1,0.0
mp-763431,Li1 Mn5 O3 F5,0.7634000000000003
mp-753051,Li2 Cr2 P2 H2 O10,0.0667999999999997
mp-1235363,Li1 Al4 Zn2 O8,0.0
mp-755179,Li2 Fe2 F6,3.0524
mp-1235631,Ba1 Sr1 Li1 Nd1 Tl1 Cu2 O7,0.0
mp-1185324,Li1 Dy2 In1,0.0
mp-989559,Cs2 Na1 Li1 F6,0.0
mp-6179,K2 Li2 S2 O8,5.3221
mp-1236332,Li1 Al2 H4 Pb2 O4 F6,0.1977000000000002
mp-752531,Li2 Ni4 O8,0.0
mp-26041,Li4 Fe4 P4 O16,3.595
mp-1235183,Sr4 Li1 Y2 Ru2 O12,0.0
mp-1113284,Na2 Li1 Tm1 Cl6,4.177
mp-776389,Li3 V6 O3 F15,1.6066000000000005
mp-851102,Li8 Ta24 O64,1.9077
mp-1095924,Li1 Ga2 Cu1,0.0
mp-1003637,Li1 Mn3 O6,0.0
mp-1221336,Na6 Li2 Mg8 Si24 O60,4.348699999999999
mp-1184939,K1 Li1 O3,0.0
mp-755052,Li2 V4 O8,0.0
mp-776444,K4 Li4 Ti8 P8 O40,3.1523000000000003
mp-18727,Li4 Cr4 Si8 O24,2.8254999999999995
mp-771322,Li4 Cr8 O16,0.0
mp-996961,Li2 Au2 O4,0.8734999999999999
mp-779308,Sr1 Li1 La7 Co2 O16,0.3617999999999997
mp-867287,Li1 In1 Au2,0.0
mp-780780,Li4 Mn12 P12 O44,3.2093000000000003
mp-769603,Li4 V4 S4 O16 F12,0.893
mp-766196,Li6 Si6 Bi6 O24,3.0791
mp-673059,Li4 Sb4 P8 O28,3.7746
mp-1247560,Li8 V8 P8 O32 F8,1.9749
mp-1256989,Li2 V2 Si8 H4 O24,1.9548
mp-571587,Na4 Li2 N2,0.0
mp-758624,Li8 Cu8 P8 O32,0.0
mp-760031,Li8 V8 F40,1.9417
mp-776156,Li4 Mn4 F12,3.4012
mp-1185431,Li1 Si3,0.0
mp-752741,Li4 V4 P4 O16,2.5758
mp-1236794,Li1 Er4 Be4 Si2 O14,0.0
mp-1235514,K2 Ba1 Li1 Co1 N6 O12,0.918
mp-1282761,Li4 V4 Ga4 O16,1.4791
mp-776191,Li3 Fe3 F12,3.9496
mp-767723,Li2 V4 F18,3.1876
mp-1235095,Li1 Nb2 Te4 Cl10 O1,0.199
mp-1222710,Li1 V5 O10,0.5175000000000001
mp-996959,Li2 Au2 O4,1.3059
mp-762011,Li2 Cr2 Co2 O8,0.2351000000000001
mp-1222571,Li2 Al2 Si6 O16,5.4216
mp-1012865,Li2 Ti6 P6 O26,0.0
mp-1097129,Li1 Cr1 Rh2,0.0
mp-1111675,K2 Li1 Ce1 Cl6,0.3230999999999997
mp-1306886,Li2 Co8 O16,1.1016
mp-771567,Li1 Ti3 Mn1 Cr1 P6 O24,2.1254
mp-1176725,Li2 Fe8 B8 O24,0.0
mp-20698,Li2 Co2 As2,0.0
mp-757570,Li8 Fe8 Si16 O48,2.9697
mp-850747,Li4 Fe8 P8 H4 O32,3.4146
mp-25418,Li2 Ti2 P2 C2 O14,2.5105
mp-759537,Li4 Fe8 B8 O24,1.6146
mp-753554,Li4 Co4 P4 O16,2.7781
mp-850006,Li24 Ni24 P24 O96,2.5716
mp-1202818,Li4 Zr8 As12 O48,3.8841
mp-1176588,Li4 Ni4 O8,0.2884000000000002
mp-28068,Li2 Dy4 Cl10,0.1485000000000003
mp-1031160,Li1 Mg6 B1 O7,2.8088
mp-1222327,Li1 Nd1 Mo2 O8,3.4291
mp-763540,Li2 Ni2 C4 O12,1.0949
mp-1206759,Li1 Zr1 S2,0.0
mp-26237,Li2 Mo4 P6 O26,2.3554
mp-1200439,Li4 In4 C8 N16,2.8984
mp-766099,Li8 V8 Si8 O32,1.7576
mp-977386,Li1 Lu2 Tc1,0.0
mp-1111147,K2 Li1 Ni1 F6,0.0
mp-1236252,Li1 Sm4 V4 O12,0.9364999999999996
mp-1110713,Rb2 Li1 Bi1 Br6,2.9149
mp-1236522,Li1 O8,0.2727
mp-780468,Li1 Mn2 P4 H11 O18,4.4277
mp-753599,Li2 V2 F12,3.1403000000000003
mp-1518397,Ba1 Li1 Hf1 Bi1 O6,1.1166
mp-772216,Li2 Nb16 O28,0.0
mp-753383,Li4 Ag4 F16,1.3467
mp-753362,Li4 Fe4 Si4 O16,2.874
mp-861733,Li1 Te1 Pd2,0.0
mp-757422,Li8 Mn8 Si16 O48,0.7142
mp-765568,Li2 Ni2 P8 O24,0.6018000000000001
mp-1176602,Li2 Sb2 P2 O4 F12,2.1513
mp-581225,K2 Li2 Nd4 Mo8 O32,3.2028
mp-754357,Li2 Fe2 P2 O8,3.1927000000000003
mp-755559,Li2 Nb2 O6,3.2187
mp-1984516,Li4 Co4 C8 O24,0.3906
mp-1029903,Li4 Nb4 N8,1.1417000000000002
mp-770699,K4 Li4 Mn4 O8,1.0669999999999995
mp-26609,Li2 Cr4 P6 O24,0.0
mp-1232975,Li1 Tl4 Ni4 O12,0.0792999999999999
mp-2724538,Li2 Cu2 S2,0.8389000000000006
mp-1235558,Li1 Y3 P3 O12,0.1150000000000002
mp-772544,Na8 Li4 Fe4 P4 C4 O28,3.6297
mp-862667,Li1 Ac2 Ge1,0.0
mp-1391284,Li1 Mn1 V1 P2 O8 F2,0.0
mp-756129,Li2 V4 F18,1.9105
mp-861271,Li4 Mn4 Nb4 O16,2.7794000000000003
mp-759884,Li2 Mn2 V2 P4 H4 O20,0.8496999999999999
mp-1233001,Ba3 Li1 As2 O8,0.0
mp-752925,Li2 Fe2 Si2 O8,2.6321
mp-757516,Li4 Ni16 P12 O48,3.2862
mp-1178142,K2 Li2 Sn2 O4,2.0401
mp-867810,Li1 Y1 Hg2,0.0
mp-757142,Li4 Nb4 P16 O48,0.0030999999999998
mp-758377,Li4 V4 P12 O36,2.4031
mp-13474,Li3 Er3 Ge3,0.0
mp-1185399,Li1 Pm2 Sn1,0.0
mp-1176704,Li4 Fe4 P4 C4 O28,0.0
mp-705089,Li4 Fe12 P12 O44,3.7017
mp-1176650,Li4 Mn4 V4 P16 O56,1.3767
mp-1235368,Li1 Mn2 Fe2 P4 O16,0.0
mp-861964,Li1 Lu2 Ir1,0.0
mp-756823,Li1 Mg2 Mn3 O8,0.0
mp-1094581,Li2 Mg4,0.0
mp-776520,Na2 Li2 Ti2 Al2 P6 O24,2.5748999999999995
mp-1190287,Li4 C4 O8,3.5989
mp-570218,Li12 Be12 H36,4.1023
mp-30764,Li2 Pt4,0.0
mp-10189,Li1 Ti1 Te2,0.0
mp-1277622,Li4 V4 Ga4 O16,1.6521
mp-777539,Li2 Cr4 P6 O24,0.0
mp-1309814,Li2 Ti2 Co2 O8,0.7295000000000003
mp-697813,Li4 Cr8 P12 O48,0.0
mp-6342,Li2 Ca6 Ru2 O12,0.3111000000000001
mp-772501,Na8 Li4 Mn4 P4 C4 O28,3.4769
mp-787252,Li4 Ti8 P12 O48,0.0
mp-865940,Li1 Th1 Au2,0.0
mp-776764,Li2 Fe4 F10,3.2193
mp-15791,Li1 Er1 S2,2.0659
mp-754020,Li2 Co2 Cu2 O8,0.0
mp-753655,Li1 Ti2 Mn3 O10,1.2383
mp-756254,Li4 Ni4 Sb4 O16,1.5919
mp-774920,Li4 Fe4 Sb4 O16,1.0421
mp-1080052,Li2 I2 O6,0.0
mp-504105,Li4 P4 W4 O16,0.0
mp-758364,Li2 P8 W2 O24,1.5214000000000003
mp-756291,Li2 V4 Si4 O16,0.6507999999999994
mp-704251,Li12 Fe12 P12 O48,3.5691000000000006
mp-756858,Li2 V6 O16,1.5577
mp-545346,Li1 Ga1 As2 O7,2.3654
mp-570948,Li4 Ca4 Ga4 N8,2.1319
mp-768913,Li4 V4 B8 O20,2.2631
mp-989583,Rb2 Li1 In1 Cl6,2.4534
mp-1196169,Li8 Th8 F40,6.5143
mp-761144,Na12 Li4 Sb4 P8 O36,0.0030000000000001
mp-753705,Li1 Mn3 O4 F2,0.5028000000000001
mp-6597,Cs4 Li4 S4 O16,5.1673
mp-755414,Li4 Ti4 S8,0.0
mp-1035402,Li1 Mg14 Cr1 O16,2.0146999999999995
mp-757182,Li4 Fe4 P4 O16,3.1111
mp-1235116,Sr4 Li1 Tb2 Ru2 O12,0.0
mp-1235641,Li1 Nd2 O6,0.0
mp-26675,Li4 Sb4 P16 O48,4.2492
mp-759092,Li12 Fe12 P12 O48,2.8914
mp-754013,Li1 V4 Cu1 O12,0.3503
mp-766176,Li4 Si4 Bi4 O16,3.3303
mp-2647071,Li1 Zn1 F6,0.0
mp-540420,Li2 Fe4 P6 O24,0.0807999999999999
mp-1222398,Li2 Ga2 Ge4 Se12,1.5103999999999995
mp-759776,Li24 Cu24 P24 O96,0.0
mp-1236211,Li1 Er6 Ta2 O14,0.3456000000000001
mp-1176644,Li2 V4 P8 H4 O32,1.1463
mp-25411,Li1 Ni1 O2,0.0
mp-1221048,Na2 Li2 V4 O12,3.1324
mp-1030894,Li1 La1 Mg6 O8,2.383
mp-754605,Li2 Lu2 O4,4.5008
mp-768608,Li2 Mn4 S6 O24,0.0
mp-1093699,Li1 Mg1 Hg2,0.0
mp-801341,Li4 Mn4 O4 F8,0.0
mp-1110898,K2 Li1 Y1 Br6,4.036
mp-757970,Li4 Ni4 P4 O16,3.3233
mp-1236170,Ba1 Li1 Al3 P2 H2 O14,1.9554
mp-1236363,Li1 Fe8 O12,1.3041
mp-29754,Sr2 Li2 N2,0.2574000000000001
mp-772969,Na4 Li2 Ni6 O12,0.9474
mp-21013,Cs2 Li1 Fe1 C6 N6,0.0
mp-758070,Li1 Cu2 P1 O4,0.3198999999999996
mp-1094129,Li1 O2,0.074
mp-778884,Li9 Fe9 B9 O27,2.1375
mp-1282499,Li2 Co4 Ni2 O12,0.3166000000000002
mp-776080,Li8 Fe8 F24,3.4841
mp-762019,Li1 V1 C2 O6,1.7568
mp-729135,Li4 Co4 P16 O48,0.1360000000000001
mp-1225887,Cs1 Li1 Zn1 S2,2.5019
mp-1031103,Li1 Hf1 Mg6 O7,0.0
mp-1096155,Li1 Ag1 Pb2,0.1432000000000002
mp-758669,Li2 V4 C8 O24,1.2619
mp-764928,Li4 V4 P8 O28,1.7283
mp-756049,Li4 V4 F16,2.0836
mp-1235663,Li1 Ag4 Ru4 O12,0.0
mp-780630,Li4 V4 P8 H4 O32,1.0797
mp-13139,Sr4 Li4 Ge8,0.0
mp-1113975,Rb2 Li1 La1 Cl6,4.5047
mp-780479,Li3 V6 P12 H6 O48,0.8677999999999999
mp-758919,Li4 Fe4 P4 O20,0.0
mp-865175,Li1 Eu1 Tl2,0.0
mp-767165,K8 Li4 V4 S16,1.5185
mp-1203380,Li8 B8 P16 Pb32 O88,2.5899
mp-753805,Li4 V4 P4 C4 O28,1.0886
mp-1202845,Li2 Cu4 Si24 H162 C54,2.6511
mp-1235450,Li1 Cu6 O1 F11,0.0
mp-759207,Li1 Sb1 Te3 O12,1.2295000000000005
mp-1094130,Li1 N1 O3,0.0
mp-1246424,Li4 Cr4 N4,0.0
mp-1235560,Rb2 Li1 Os2 O6,0.0
mp-759023,Li16 Mn16 F48,3.0376000000000003
mp-5840,Li2 Sc2 O4,3.904
mp-752560,Na4 Li4 V4 O8 F8,1.5423000000000002
mp-1235366,Sr2 Li1 O12,0.0430999999999999
mp-559477,Rb10 Li2 Si4 Ni2 O16,3.8044
mp-38280,Li2 Ti2 O4,0.0
mp-1661354,Li4 Co4 P4 O16,3.1251999999999995
mp-1181006,Li4 V4 Te4 O20,2.7905000000000006
mp-1235268,K4 Li1 Mn4 O8,0.0
mp-1222302,Li1 Fe1 O2,0.1032999999999999
mp-1040044,Li1 Hf1 Mg30 O31,0.4844999999999988
mp-777801,Li2 Fe2 F8,3.4706
mp-753018,Li2 Fe2 P4 O14,1.6498000000000002
mp-769464,Li4 La12 Mn4 O28,1.8908
mp-757883,Li8 Si8 Bi8 O32,2.9488000000000003
mp-1235835,Li1 Fe8 O14 F2,0.0
mp-26071,Li6 Mn6 P6 O24,3.5916999999999994
mp-1040093,Li1 Hf1 Mg30 O31,0.0
mp-778584,Li1 Mn2 Co2 O8,0.0
mp-1021322,Li2 Mg12 W2,0.0
mp-1097120,Li1 Si1 Ag2,0.6611000000000002
mp-759534,Li2 Bi4 S6 O24,0.5619000000000001
mp-1236191,Ba2 Li1 Mn2 P4 O14,0.0
mp-1176625,Li8 Sn8 S16 O64,2.4113
mp-673126,Li2 Sb2 P8 O24,4.0525
mp-757978,Li4 P12 W8 O52,3.2761
mp-762880,Li4 Co4 Si4 O16,1.0911
mp-1097380,Li1 Ca2 Ag1,0.6486000000000003
mp-777568,Li6 Mn12 P12 O48,0.0
mp-1222289,Li1 Tb1 W2 O8,4.0822
mp-7243,Li1 Sn1 Pd2,0.0
mp-1097228,Li1 Al2 Au1,0.0285999999999999
mp-755745,Li2 Bi2 B4 O12,0.6456000000000002
mp-1103775,Li2 V2 Cu2 O8,0.2011999999999999
mp-760281,Li4 Fe8 B8 O24,1.3921
mp-770237,Li4 Mn4 P4 C4 O28,0.7422
mp-1040470,Li2 Fe4 S8,0.0
mp-1235068,Ba3 Li1 As2 O8,0.0
mp-768944,Li8 V8 B16 O40,2.1161000000000003
mp-23774,K4 Li2 Al2 H12,2.5761
mp-758966,Li2 Bi2 P8 O24,4.499899999999999
mp-752507,Li4 Cu4 P4 O16,0.0
mp-1110867,K2 Li1 Nd1 Cl6,4.8605
mp-14638,Rb4 Li2 Ga2 F12,6.1124
mp-758862,Li12 Fe12 Si12 O48,3.0364
mp-754744,Li4 Mn4 B4 O12,2.4009
mp-1093601,Li1 Ca2 Zn1,0.0
mp-769110,Li4 Co8 S12 O48,0.2179999999999999
mp-765510,Li4 Fe4 P4 O20,0.0
mp-1235947,Ba2 Li1 Tb1 Ir1 O6,0.0
mp-757243,Li4 Ni4 P8 O28,0.0
mp-752930,Li1 Cu1 P2 O6,1.6143999999999998
mp-777920,Li6 Fe6 F24,3.6365
mp-556066,Sr4 Li2 Si2 O8 F2,4.7908
mp-774462,Li4 Fe4 P4 O20,0.0
mp-753577,Li2 Co4 P4 O16,0.6487999999999999
mp-1388676,Li1 V2 Co1 O6,0.0
mp-29344,Li8 Ga8 Cl24,3.6888
mp-1212056,K2 Li1 Se2,0.0
mp-1094574,Li2 Mg4,0.0
mp-753573,Li2 V2 F12,2.7317
mp-759430,Li2 Cr2 P8 O24,2.2123
mp-758892,Li16 Fe16 Si16 O64,0.0
mp-1207005,Li1 Ta1 Se2,0.0
mp-759711,Li9 Cu9 C9 O27,1.364
mp-780206,Li8 Fe8 P8 H16 O40,3.3225
mp-30301,Li4 Cl4 O16,5.7447
mp-1093728,Ba2 Li1 In1,0.0233999999999998
mp-850229,Li2 V4 P8 H4 O32,0.8465000000000003
mp-6075,Ba4 Li2 B10 O20,4.951700000000001
mp-1210959,Li2 Gd2 Mo4 O16,2.9784
mp-761825,Li1 Sb1 Te3 O12,1.3945999999999996
mp-1045647,Li1 Co4 O8,0.0
mp-5920,Li1 Al1 Ge1,0.0526999999999997
mp-684534,Li4 Nb4 P16 O52,2.229
mp-1030908,Li1 Ce1 Mg6 O8,0.0
mp-1176794,Li2 Cr2 P4 O14,3.1847000000000003
mp-780233,Li7 Ti14 O28,0.0
mp-1096115,Li1 Pd2 Au1,0.1619999999999999
mp-1096232,Li1 Bi2 Pd1,0.2444999999999999
mp-754770,Li4 Mn4 F12,3.3288
mp-772502,Li8 Fe8 Si16 O48,2.6008000000000004
mp-982666,Li1 Al2 Tc1,0.0
mp-753934,Li4 La16 Co4 O32,1.4673999999999996
mp-1185308,Li1 Dy1 O3,0.0
mp-865907,Li1 Zn3,0.0
mp-1207174,Li1 Al2 Ge1,0.0
mp-1247145,Li2 Os2 N4,0.0
mp-1002069,Na1 Li1 I1 Cl1,4.1874
mp-1235791,Li1 Tm2 Cl2 O2,0.0
mp-849557,Li8 Fe8 P16 O56,1.5473
mp-756332,Li2 Cr4 O6,0.0
mp-1185328,Li1 Ho2 In1,0.0
mp-1299391,Li2 Al2 V2 O8,1.7253000000000005
mp-1235139,Ba2 Li1 Tb1 Sn1 O6,3.3960000000000004
mp-1235510,Li1 Nb2 Te4 Cl10 O1,0.0921999999999998
mp-850885,Li4 Mn8 B8 O24,0.0
mp-759621,Li2 V4 O6 F2,1.1505
mp-755275,Li2 Fe2 Ni2 O8,0.0
mp-770681,Li2 Cr20 O30,0.0
mp-755625,Li2 V2 Ni2 O8,0.4916
mp-1246846,Li16 Sb16 N32,1.1316000000000002
mp-1232420,Li1 Mg2 Ir1,0.0
mp-559663,Sr2 Li2 Ni2 F12,0.0
mp-1035140,Li1 Mg14 Sb1 O16,1.5900999999999996
mp-705367,Li2 V8 P14 O48,1.9036
mp-864630,Li1 Mg2 Hg1,0.0
mp-6838,Na8 Li4 Fe4 Si24 O60,4.1941
mp-705315,Li4 Cr4 P20 O60,0.1909
mp-1235303,Li1 Sb3 Te1 Cl1 O6,0.3836999999999997
mp-1040361,Li1 Mg30 Ti1 O32,0.2337999999999995
mp-1290641,Li2 V10 O14 F2,0.8849999999999998
mp-753899,Li4 Fe4 C8 O24,2.1192
mp-758856,Li4 Cu4 P4 O16,0.5295000000000001
mp-27043,Li1 Co1 P2 O7,0.0
mp-758458,Li4 V4 P16 O48,2.5341
mp-559719,Li4 Pr4 S8 O32,5.2457
mp-778509,Li4 V4 F12,2.2726000000000006
mp-757610,Li4 P4 W8 O32,1.8364
mp-1236336,Ba1 Li1 Zr1 O3,0.0
mp-761857,Li4 Nb4 B8 O24,2.7438
mp-780784,Li4 Mn16 P12 O48,3.0575
mp-759851,Li4 V8 F28,2.0275
mp-752764,Li2 V2 F6,2.5687999999999995
mp-1185349,Li1 Eu2 Hg1,0.0
mp-1095099,Li1 Pt1 F6,0.0
mp-1096727,Ba2 Li1 Mg1,0.0
mp-757936,Li8 Co8 P8 O32,2.7978
mp-1235225,Li1 Zn2 Fe4 O8,1.1241
mp-3980,Li1 Sb1 F6,4.933400000000001
mp-1176748,Li1 Cu3 Si2 O6,1.601
mp-1100425,Li1 Cd1 Sb1,0.0
mp-1045432,Li2 Cr4 S8,0.0
mp-777677,Li4 Fe4 F16,2.8462
mp-989562,Cs2 Li1 Tl1 F6,3.4749
mp-755467,Li2 V4 Ni2 O12,0.0
mp-1232986,Li1 Tb2 P2 O8,0.3314000000000003
mp-1399454,Li2 Mn4 O8,0.0
mp-776295,Li4 Co4 P4 O16,2.8356000000000003
mp-849620,Li2 Fe8 B8 O24,1.3945999999999998
mp-22899,Li1 I1,4.2306
mp-973191,Li1 Tl3,0.0
mp-1235161,Li1 Cu6 O1 F11,0.0
mp-7020,Li4 Y4 O8,4.0135
mp-756941,Li4 Fe4 O12,0.0
mp-754467,Li1 V2 O3 F3,0.6898
mp-1222499,Li1 Co3 O4,0.0
mp-1235190,Li1 La2 Co2 Sb2 Pb2 O12,0.0
mp-1021290,Rb2 Li2 Mg12,0.0
mp-780087,Li4 Mn4 Si4 O16,0.7437
mp-1045358,Li2 Cr4 S8,0.0
mp-1110940,K2 Li1 Mo1 I6,0.9740000000000002
mp-758145,Li4 Ti4 P8 O28,0.0988999999999995
mp-778176,Li2 V12 O14 F10,0.9213
mp-754727,Li2 Ni2 S4,0.0
mp-728669,Li8 Mo8 H48 N8 O40,2.8875
mp-764508,Li4 Fe8 B8 O24,1.3908
mp-6326,Li12 Al12 Si12 O48,4.8474
mp-1223108,Li2 U8 As6 O40,1.8788
